2025-01-19 16:34:28,Sunday,home,2,"[140, 339, 310, 507]","[225, 423, 170, 167]",False
2025-01-19 16:34:28,Sunday,home,9,"[323, 396, 384, 457]","[353, 426, 60, 60]",False
2025-01-19 16:34:28,Sunday,home,5,"[386, 208, 763, 620]","[575, 414, 376, 412]",False
2025-01-19 16:34:28,Sunday,home,5,"[388, 201, 762, 622]","[575, 411, 373, 421]",False
2025-01-19 16:34:28,Sunday,home,8,"[211, 160, 311, 279]","[261, 220, 99, 118]",False
2025-01-19 16:34:28,Sunday,home,2,"[140, 339, 310, 506]","[225, 423, 170, 166]",False
2025-01-19 16:34:28,Sunday,home,5,"[388, 212, 763, 624]","[575, 418, 374, 411]",False
2025-01-19 16:34:28,Sunday,home,5,"[387, 218, 754, 618]","[571, 418, 366, 400]",False
2025-01-19 16:34:28,Sunday,home,5,"[387, 202, 758, 620]","[572, 411, 370, 417]",False
2025-01-19 16:34:28,Sunday,home,5,"[389, 204, 756, 615]","[573, 409, 366, 411]",False
2025-01-19 16:34:29,Sunday,home,5,"[387, 210, 767, 622]","[577, 416, 380, 412]",False
2025-01-19 16:34:29,Sunday,home,2,"[140, 339, 310, 506]","[225, 423, 170, 167]",False
2025-01-19 16:34:29,Sunday,home,2,"[140, 340, 310, 507]","[225, 424, 169, 167]",False
2025-01-19 16:34:29,Sunday,home,4,"[955, 0, 1064, 89]","[1010, 44, 109, 89]",False
2025-01-19 16:34:29,Sunday,home,2,"[140, 339, 310, 506]","[225, 423, 170, 167]",False
2025-01-19 16:34:29,Sunday,home,4,"[954, 0, 1065, 90]","[1009, 45, 110, 90]",False
2025-01-19 16:34:29,Sunday,home,8,"[211, 161, 313, 280]","[262, 220, 101, 118]",False
2025-01-19 16:34:29,Sunday,home,5,"[387, 213, 771, 622]","[579, 417, 383, 408]",False
2025-01-19 16:34:29,Sunday,home,5,"[387, 220, 768, 623]","[577, 422, 381, 402]",False
2025-01-19 16:34:29,Sunday,home,2,"[139, 339, 309, 505]","[224, 422, 170, 166]",False
2025-01-19 16:34:29,Sunday,home,2,"[140, 339, 310, 507]","[225, 423, 170, 168]",False
2025-01-19 16:34:29,Sunday,home,5,"[389, 203, 753, 620]","[571, 412, 364, 416]",False
2025-01-19 16:34:29,Sunday,home,2,"[139, 339, 309, 507]","[224, 423, 169, 167]",False
2025-01-19 16:34:29,Sunday,home,12,"[324, 398, 383, 456]","[353, 427, 59, 57]",False
2025-01-19 16:34:29,Sunday,home,5,"[390, 212, 756, 614]","[573, 413, 366, 401]",False
2025-01-19 16:34:29,Sunday,home,4,"[954, 0, 1065, 90]","[1009, 45, 110, 90]",False
2025-01-19 16:34:29,Sunday,home,2,"[139, 340, 310, 507]","[225, 423, 170, 167]",False
2025-01-19 16:34:29,Sunday,home,2,"[141, 340, 310, 506]","[225, 423, 169, 166]",False
2025-01-19 16:34:29,Sunday,home,2,"[140, 340, 310, 507]","[225, 423, 170, 167]",False
2025-01-19 16:34:29,Sunday,home,2,"[140, 340, 310, 507]","[225, 423, 169, 167]",False
2025-01-19 16:34:29,Sunday,home,2,"[139, 339, 309, 506]","[224, 423, 169, 167]",False
2025-01-19 16:34:29,Sunday,home,5,"[387, 217, 764, 620]","[575, 419, 377, 403]",False
2025-01-19 16:34:29,Sunday,home,5,"[387, 209, 761, 623]","[574, 416, 374, 414]",False
