2024-12-24 09:08:30,Tuesday,home,4,"[128, 129, 385, 357]","[257, 243, 257, 228]",False
2024-12-24 09:08:30,Tuesday,home,4,"[87, 2, 1008, 820]","[547, 411, 920, 817]",False
2024-12-24 09:08:30,Tuesday,home,9,"[387, 6, 494, 154]","[441, 80, 106, 148]",False
2024-12-24 09:08:30,Tuesday,home,5,"[788, 0, 1011, 153]","[899, 76, 223, 153]",False
2024-12-24 09:08:30,Tuesday,home,4,"[129, 129, 388, 357]","[258, 243, 258, 227]",False
2024-12-24 09:08:30,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 222, 153]",False
2024-12-24 09:08:30,Tuesday,home,5,"[787, 0, 1010, 153]","[899, 76, 223, 153]",False
2024-12-24 09:08:30,Tuesday,home,5,"[788, 0, 1009, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:30,Tuesday,home,5,"[789, 0, 1010, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:30,Tuesday,home,5,"[787, 0, 1010, 152]","[898, 76, 223, 152]",False
2024-12-24 09:08:30,Tuesday,home,5,"[788, 0, 1009, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:30,Tuesday,home,5,"[787, 0, 1009, 153]","[898, 76, 222, 153]",False
2024-12-24 09:08:31,Tuesday,home,4,"[130, 130, 389, 357]","[260, 243, 258, 227]",False
2024-12-24 09:08:31,Tuesday,home,4,"[130, 130, 388, 358]","[259, 244, 258, 228]",False
2024-12-24 09:08:31,Tuesday,home,9,"[387, 8, 494, 155]","[441, 82, 106, 146]",False
2024-12-24 09:08:31,Tuesday,home,9,"[387, 8, 494, 154]","[441, 81, 107, 146]",False
2024-12-24 09:08:31,Tuesday,home,4,"[130, 130, 390, 358]","[260, 244, 260, 228]",False
2024-12-24 09:08:31,Tuesday,home,5,"[786, 0, 1011, 153]","[899, 76, 225, 153]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 222, 153]",False
2024-12-24 09:08:31,Tuesday,home,4,"[130, 130, 382, 358]","[256, 244, 251, 227]",False
2024-12-24 09:08:31,Tuesday,home,5,"[789, 0, 1012, 153]","[900, 76, 222, 153]",False
2024-12-24 09:08:31,Tuesday,home,4,"[47, 2, 1005, 807]","[526, 404, 957, 804]",False
2024-12-24 09:08:31,Tuesday,home,4,"[129, 129, 388, 357]","[259, 243, 259, 228]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1010, 152]","[899, 76, 221, 152]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:31,Tuesday,home,5,"[786, 0, 1010, 152]","[898, 76, 224, 152]",False
2024-12-24 09:08:31,Tuesday,home,4,"[63, 3, 1005, 820]","[534, 412, 942, 816]",True
2024-12-24 09:08:31,Tuesday,home,4,"[129, 129, 390, 359]","[259, 244, 260, 229]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1010, 152]","[899, 76, 221, 152]",False
2024-12-24 09:08:31,Tuesday,home,4,"[129, 129, 389, 358]","[259, 243, 259, 228]",False
2024-12-24 09:08:31,Tuesday,home,4,"[129, 130, 386, 359]","[258, 244, 257, 229]",True
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:31,Tuesday,home,9,"[388, 10, 494, 155]","[441, 82, 106, 144]",False
2024-12-24 09:08:31,Tuesday,home,9,"[388, 11, 494, 155]","[441, 83, 106, 143]",False
2024-12-24 09:08:31,Tuesday,home,4,"[129, 129, 390, 357]","[259, 243, 260, 227]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1009, 152]","[898, 76, 220, 152]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1011, 152]","[899, 76, 222, 152]",False
2024-12-24 09:08:31,Tuesday,home,5,"[787, 0, 1010, 153]","[898, 76, 222, 153]",False
2024-12-24 09:08:31,Tuesday,home,4,"[52, 3, 1004, 810]","[528, 407, 951, 806]",True
2024-12-24 09:08:31,Tuesday,home,4,"[130, 130, 389, 356]","[259, 243, 258, 226]",False
2024-12-24 09:08:31,Tuesday,home,5,"[787, 0, 1010, 153]","[899, 76, 222, 153]",False
2024-12-24 09:08:31,Tuesday,home,5,"[788, 0, 1009, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:32,Tuesday,home,4,"[68, 3, 1006, 820]","[537, 411, 938, 817]",True
2024-12-24 09:08:32,Tuesday,home,4,"[48, 2, 1007, 816]","[528, 409, 959, 813]",True
2024-12-24 09:08:32,Tuesday,home,4,"[129, 128, 392, 360]","[260, 244, 262, 231]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:32,Tuesday,home,4,"[71, 3, 1007, 821]","[539, 412, 935, 818]",True
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1009, 152]","[899, 76, 221, 152]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1009, 152]","[899, 76, 221, 152]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1009, 153]","[899, 76, 220, 153]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1010, 154]","[899, 77, 221, 154]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1010, 152]","[899, 76, 222, 152]",False
2024-12-24 09:08:32,Tuesday,home,4,"[54, 3, 1006, 836]","[530, 419, 951, 833]",True
2024-12-24 09:08:32,Tuesday,home,4,"[129, 128, 390, 358]","[259, 243, 261, 229]",True
2024-12-24 09:08:32,Tuesday,home,4,"[39, 3, 1005, 817]","[522, 410, 965, 813]",True
2024-12-24 09:08:32,Tuesday,home,4,"[129, 129, 390, 358]","[260, 243, 260, 228]",True
2024-12-24 09:08:32,Tuesday,home,5,"[787, 0, 1011, 152]","[899, 76, 224, 152]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 221, 153]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1011, 154]","[899, 77, 223, 154]",False
2024-12-24 09:08:32,Tuesday,home,5,"[788, 0, 1010, 153]","[899, 76, 221, 153]",False
