2024-04-13 13:45:50.043044,table,67,"[442.78912, 187.05646, 534.55524, 315.89566]"
2024-04-13 13:45:50.088540,table,67,"[442.75305, 187.10034, 534.67505, 315.8686]"
2024-04-13 13:45:50.134122,table,67,"[442.7032, 187.0697, 534.80524, 316.0647]"
2024-04-13 13:45:50.179880,table,67,"[443.5481, 187.12155, 534.5863, 316.02124]"
2024-04-13 13:45:50.225255,table,67,"[443.37506, 187.3194, 534.5214, 315.98]"
2024-04-13 13:45:50.270493,table,67,"[443.4201, 187.25714, 534.42017, 315.93384]"
2024-04-13 13:45:50.316508,table,67,"[443.2788, 187.24734, 534.6805, 315.9484]"
2024-04-13 13:45:50.362158,table,67,"[443.60083, 187.46219, 534.35596, 315.90823]"
2024-04-13 13:45:50.407557,table,67,"[443.0819, 187.07098, 534.71106, 315.87772]"
2024-04-13 13:45:50.452725,table,67,"[443.0946, 187.3197, 534.51086, 315.99948]"
2024-04-13 13:45:50.497990,table,67,"[443.58502, 187.41699, 534.45526, 315.90582]"
2024-04-13 13:45:50.543282,table,67,"[443.67633, 187.37378, 534.42267, 315.86218]"
2024-04-13 13:45:50.588605,table,67,"[443.01697, 187.12015, 534.3441, 315.84482]"
2024-04-13 13:45:50.633846,table,67,"[443.27527, 187.0169, 534.4332, 315.82504]"
2024-04-13 13:45:50.679068,table,67,"[443.3692, 187.28983, 534.55646, 315.8634]"
2024-04-13 13:45:50.724408,table,67,"[443.41705, 187.30893, 534.507, 315.80927]"
2024-04-13 13:45:50.769705,table,67,"[443.42633, 187.4813, 534.5485, 315.93488]"
2024-04-13 13:45:50.815406,table,67,"[443.0144, 187.2255, 534.5649, 315.93063]"
2024-04-13 13:45:50.860544,table,67,"[443.48285, 187.30121, 534.32245, 315.80792]"
2024-04-13 13:45:50.905837,table,67,"[443.25018, 187.16928, 534.6956, 315.95425]"
2024-04-13 13:45:50.951385,table,67,"[443.5108, 187.33185, 534.4068, 315.91528]"
2024-04-13 13:45:50.996502,table,67,"[443.29205, 187.25781, 534.4266, 315.96436]"
2024-04-13 13:45:51.041598,table,67,"[443.3606, 187.37119, 534.3052, 315.7862]"
2024-04-13 13:45:51.087181,table,67,"[443.10272, 187.37927, 534.51984, 316.0021]"
2024-04-13 13:45:51.132598,table,67,"[443.15765, 187.42276, 534.53296, 315.91574]"
2024-04-13 13:45:51.177850,table,67,"[443.62964, 187.53772, 534.30945, 315.8319]"
2024-04-13 13:45:51.223138,table,67,"[443.2428, 187.24777, 534.33594, 315.82712]"
2024-04-13 13:45:51.268629,table,67,"[442.6092, 187.54279, 534.5495, 316.102]"
2024-04-13 13:45:51.314287,table,67,"[443.84613, 187.03665, 534.55756, 315.88312]"
2024-04-13 13:45:51.359625,table,67,"[443.0515, 187.25775, 534.2699, 315.82513]"
2024-04-13 13:45:51.404947,table,67,"[442.90802, 187.31326, 534.74884, 315.91895]"
2024-04-13 13:45:51.450330,table,67,"[443.72205, 187.42233, 534.6017, 315.8607]"
2024-04-13 13:45:51.495978,table,67,"[443.28088, 187.38394, 534.6406, 315.88092]"
2024-04-13 13:45:51.541543,table,67,"[443.20947, 186.98318, 534.7307, 316.05954]"
2024-04-13 13:45:51.586956,table,67,"[443.72534, 187.17603, 534.5703, 315.7821]"
2024-04-13 13:45:51.632539,table,67,"[443.45703, 187.25, 534.529, 316.0244]"
2024-04-13 13:45:51.678090,table,67,"[443.289, 187.26428, 534.57355, 315.93024]"
2024-04-13 13:45:51.723405,table,67,"[443.15393, 187.10367, 534.31384, 316.01736]"
2024-04-13 13:45:51.769258,table,67,"[443.36914, 187.1568, 534.4054, 315.80692]"
2024-04-13 13:45:51.814946,table,67,"[443.61218, 187.34573, 534.3391, 315.94006]"
2024-04-13 13:45:51.901111,table,67,"[443.0561, 187.28519, 534.47284, 315.95248]"
2024-04-13 13:45:52.027951,table,67,"[443.30768, 187.30002, 534.56793, 316.09702]"
2024-04-13 13:45:52.073612,table,67,"[443.43756, 187.32498, 534.52386, 315.93668]"
2024-04-13 13:46:06.322439,table,73,"[546.04553, 77.0448, 639.69763, 318.77365]"
2024-04-13 13:46:06.369048,table,73,"[533.16064, 74.43818, 639.615, 317.03558]"
2024-04-13 13:46:06.415023,table,73,"[516.24274, 71.902306, 639.65985, 314.6445]"
2024-04-13 13:46:06.709942,table,73,"[411.70404, 16.956604, 640.0, 237.0183]"
2024-04-13 13:46:06.756635,table,73,"[402.427, 6.245224, 640.0, 222.87204]"
2024-04-13 13:46:06.885544,table,73,"[382.51166, 0.22718811, 638.4835, 195.51514]"
2024-04-13 13:46:08.657602,table,73,"[269.13568, 8.105133, 452.7481, 188.78131]"
2024-04-13 13:46:08.704419,table,73,"[269.56873, 8.17984, 452.87128, 188.60815]"
2024-04-13 13:46:08.751151,table,73,"[269.81036, 7.9949646, 452.72052, 189.02213]"
2024-04-13 13:46:08.798047,table,73,"[269.45874, 7.881607, 452.97992, 188.53981]"
2024-04-13 13:46:08.844199,table,73,"[269.49158, 8.040375, 452.41626, 188.3581]"
2024-04-13 13:46:08.890570,table,73,"[269.25275, 8.089355, 452.8405, 188.71553]"
2024-04-13 13:46:08.937172,table,73,"[269.44946, 8.121765, 452.55457, 187.89899]"
2024-04-13 13:46:08.983696,table,73,"[269.58148, 7.9713745, 452.63892, 188.15257]"
2024-04-13 13:46:09.029957,table,73,"[269.73514, 8.050461, 452.87784, 189.14874]"
2024-04-13 13:46:09.076771,table,73,"[269.72498, 8.0516205, 452.76, 189.23169]"
2024-04-13 13:46:09.123208,table,73,"[269.2403, 8.078552, 452.828, 188.3642]"
2024-04-13 13:46:09.169517,table,73,"[269.45587, 8.0403595, 452.47247, 188.84326]"
2024-04-13 13:46:09.216216,table,73,"[269.62317, 8.165619, 452.2378, 188.482]"
2024-04-13 13:46:09.262825,table,73,"[269.50336, 8.234833, 452.52185, 188.14471]"
2024-04-13 13:46:09.309437,table,73,"[269.42657, 8.06958, 452.56927, 187.92569]"
2024-04-13 13:46:09.356447,table,73,"[269.6031, 8.048843, 452.44855, 188.62437]"
2024-04-13 13:46:09.403736,table,73,"[269.72223, 8.073013, 452.77545, 189.24133]"
2024-04-13 13:46:09.450309,table,73,"[269.59448, 8.141144, 452.886, 188.41626]"
2024-04-13 13:46:09.496845,table,73,"[269.51953, 8.100159, 452.77087, 188.3971]"
2024-04-13 13:46:09.543582,table,73,"[269.56085, 8.1026, 452.66705, 188.98306]"
2024-04-13 13:46:09.590428,table,73,"[269.57196, 8.0563965, 452.67133, 189.13873]"
2024-04-13 13:46:09.636810,table,73,"[269.45642, 8.121735, 452.54578, 188.27045]"
2024-04-13 13:46:09.683491,table,73,"[269.75055, 7.9676666, 452.56134, 188.20236]"
2024-04-13 13:46:09.730285,table,73,"[269.7201, 8.226425, 452.7256, 188.98639]"
2024-04-13 13:46:09.776856,table,73,"[269.65637, 7.7970123, 452.72656, 190.13644]"
2024-04-13 13:46:09.823287,table,73,"[269.49115, 8.149353, 452.58722, 188.62115]"
2024-04-13 13:46:09.870305,table,73,"[269.5838, 8.132202, 452.8017, 188.36505]"
2024-04-13 13:46:09.917196,table,73,"[269.43713, 8.027298, 453.01678, 188.64993]"
2024-04-13 13:46:09.963744,table,73,"[269.76947, 7.9767456, 452.66058, 188.42236]"
2024-04-13 13:46:10.010752,table,73,"[269.59003, 7.8923645, 452.74164, 188.49069]"
2024-04-13 13:46:10.057467,table,73,"[269.62317, 8.277435, 453.2315, 188.6713]"
2024-04-13 13:46:10.091947,table,73,"[269.57233, 7.9676514, 453.2835, 188.51932]"
2024-04-13 13:46:10.126498,table,73,"[269.50232, 8.1827545, 453.04797, 189.15233]"
2024-04-13 13:46:10.161269,table,73,"[269.76282, 7.988434, 453.68372, 189.1719]"
2024-04-13 13:46:10.208235,table,73,"[269.85168, 8.106171, 453.57684, 189.00873]"
2024-04-13 13:46:10.255830,table,73,"[269.6978, 8.239761, 453.86688, 188.7206]"
2024-04-13 13:46:10.302646,table,73,"[269.58893, 8.139679, 454.5478, 188.81003]"
2024-04-13 13:46:10.349767,table,73,"[269.5113, 8.370041, 454.31244, 189.04222]"
2024-04-13 13:46:10.396723,table,73,"[269.7801, 7.980957, 453.8708, 188.83847]"
2024-04-13 13:46:10.443573,table,73,"[269.64862, 7.2494965, 453.78192, 188.76768]"
2024-04-13 13:46:10.490524,table,73,"[269.9616, 5.4982147, 454.8089, 187.39833]"
2024-04-13 13:46:10.537848,table,73,"[269.62817, 0.04975891, 577.09424, 187.8282]"
2024-04-13 13:46:10.543710,table,73,"[269.82397, 1.1349335, 456.05878, 189.40277]"
